Brand,State,County,Low_MWh_year,High_MWh_year,Note,latitude,longitude
11:11 Systems,AZ,Maricopa,3447.0,5515.0,,33.4484,-112.074
11:11 Systems,MA,Middlesex,1438.0,2300.0,,42.4868,-71.3824
11:11 Systems,CO,Adams,1242.0,1987.0,,39.8747,-104.3339
15894 Valley Boulevard Investors LLC,CA,Los Angeles,33.0,53.0,,34.0522,-118.2437
162 Jefferson,CA,San Mateo,60.0,97.0,,37.563,-122.3255
16633 Ventura LP,CA,Los Angeles,56.0,89.0,,34.0522,-118.2437
17836 Walnut 23 LLC,CA,Los Angeles,61.0,97.0,,34.0522,-118.2437
23 & Me,CA,Santa Clara,59.0,94.0,,37.3541,-121.9552
365 Data Centers,NJ,Bergen,5750.0,9200.0,,39.8283,-98.5795
365 Data Centers,CO,Adams,3068.0,4908.0,,39.8747,-104.3339
365 Data Centers,CA,Sacramento,623.0,996.0,,38.5816,-121.4944
365 Data Centers,NJ,Somerset,625.0,1000.0,,39.8283,-98.5795
365 Data Centers,CA,Los Angeles,75.0,119.0,,34.0522,-118.2437
611 Wilshire Properties,CA,Los Angeles,27.0,43.0,,34.0522,-118.2437
700 Wilshire Properties,CA,Los Angeles,52.0,83.0,,34.0522,-118.2437
Accenture,MA,Essex,2000.0,3200.0,,39.8283,-98.5795
Acorn Technology,CA,Riverside,1610.0,2576.0,,39.8283,-98.5795
Adobe,OR,Washington,4418.0,7068.0,,45.5272,-122.936
ADP,GA,Fulton,2500.0,4000.0,,33.749,-84.388
ADP,IL,Cook,688.0,1100.0,,41.8781,-87.6298
ADP,CA,Los Angeles,404.0,647.0,,34.0522,-118.2437
ADP,CA,Orange,333.0,533.0,,33.7175,-117.8311
ADP,NH,Rockingham,250.0,400.0,,39.8283,-98.5795
Alchemy Communications,CA,Orange,664.0,1062.0,,33.7175,-117.8311
Alexandria Real Estate Equities Inc,CA,San Mateo,278.0,444.0,,37.563,-122.3255
Aligned Data Centers,AZ,Maricopa,137074.0,219319.0,,33.4484,-112.074
Aligned Data Centers,UT,Salt Lake,69563.0,111301.0,,40.7608,-111.891
Aligned Data Centers,VA,Loudoun,69000.0,110400.0,1 of 2 facilities,39.0438,-77.4874
Aligned Data Centers,VA,Loudoun,69000.0,110400.0,1 of 2 facilities,39.0438,-77.4874
Aligned Data Centers,AZ,Maricopa,45685.0,73095.0,,33.4484,-112.074
Aligned Data Centers,AZ,Maricopa,36987.0,59178.0,,33.4484,-112.074
Aligned Data Centers,IL,Cook,37000.0,59200.0,,41.8781,-87.6298
Aligned Data Centers,VA,Loudoun,36500.0,58400.0,,39.0438,-77.4874
Aligned Data Centers,GA,Douglas,36250.0,58000.0,,33.7468,-84.7452
Aligned Data Centers,OR,Washington,31750.0,50800.0,,45.5272,-122.936
Aligned Data Centers,TX,Collin,19517.0,31226.0,,33.1972,-96.6397
Aligned Data Centers,AZ,Maricopa,14647.0,23435.0,,33.4484,-112.074
Aligned Data Centers,UT,Salt Lake,6000.0,9600.0,,40.7608,-111.891
ALLDATA Sollutions,CA,Sacramento,142.0,227.0,,38.5816,-121.4944
AllState,IL,Ogle,1875.0,3000.0,,39.8283,-98.5795
ALOM,CA,Alameda,27.0,43.0,,37.7652,-122.2416
Alpha Technologies,WV,Kanawha,550.0,880.0,,39.8283,-98.5795
Altice USA,CA,Riverside,28.0,45.0,,39.8283,-98.5795
Amazon,MS,Madison,238495.0,381592.0,,39.8283,-98.5795
Amazon,IN,St. Joseph,160875.0,257400.0,,39.8283,-98.5795
Amazon,VA,Loudoun,101350.0,162160.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,101350.0,162160.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,101350.0,162160.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,101350.0,162160.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,101350.0,162160.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,101350.0,162160.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,74313.0,118900.0,1 of 7 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,74313.0,118900.0,1 of 7 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,74313.0,118900.0,1 of 7 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,74313.0,118900.0,1 of 7 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,74313.0,118900.0,1 of 7 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,74313.0,118900.0,1 of 7 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,74313.0,118900.0,1 of 7 facilities,39.0438,-77.4874
Amazon,OH,Franklin,72175.0,115480.0,,39.9612,-82.9988
Amazon,VA,Loudoun,71800.0,114880.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,71800.0,114880.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,71800.0,114880.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,71800.0,114880.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,71800.0,114880.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,71800.0,114880.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Prince William,68263.0,109220.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,68263.0,109220.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,68263.0,109220.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,68263.0,109220.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Loudoun,66888.0,107020.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,66888.0,107020.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,66888.0,107020.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,66888.0,107020.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,66888.0,107020.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,66888.0,107020.0,1 of 6 facilities,39.0438,-77.4874
Amazon,OR,Umatilla,66756.0,106810.0,,45.6354,-118.8447
Amazon,OR,Morrow,66769.0,106830.0,,45.4948,-119.5508
Amazon,OR,Morrow,66650.0,106640.0,,45.4948,-119.5508
Amazon,VA,Prince William,66600.0,106560.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,66600.0,106560.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,66600.0,106560.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,66600.0,106560.0,1 of 4 facilities,38.7932,-77.4605
Amazon,OR,Umatilla,66456.0,106330.0,,45.6354,-118.8447
Amazon,OR,Morrow,66269.0,106030.0,,45.4948,-119.5508
Amazon,OR,Umatilla,66381.0,106210.0,,45.6354,-118.8447
Amazon,OR,Morrow,65456.0,104730.0,,45.4948,-119.5508
Amazon,OR,Morrow,65456.0,104730.0,,45.4948,-119.5508
Amazon,OR,Umatilla,65456.0,104730.0,,45.6354,-118.8447
Amazon,VA,Loudoun,65250.0,104400.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,65250.0,104400.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,65250.0,104400.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,65250.0,104400.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,65250.0,104400.0,1 of 6 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,65250.0,104400.0,1 of 6 facilities,39.0438,-77.4874
Amazon,OR,Umatilla,64769.0,103630.0,,45.6354,-118.8447
Amazon,VA,Fairfax,64650.0,103440.0,1 of 5 facilities,38.8462,-77.3064
Amazon,VA,Fairfax,64650.0,103440.0,1 of 5 facilities,38.8462,-77.3064
Amazon,VA,Fairfax,64650.0,103440.0,1 of 5 facilities,38.8462,-77.3064
Amazon,VA,Fairfax,64650.0,103440.0,1 of 5 facilities,38.8462,-77.3064
Amazon,VA,Fairfax,64650.0,103440.0,1 of 5 facilities,38.8462,-77.3064
Amazon,VA,Loudoun,61328.0,98125.0,1 of 5 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,61328.0,98125.0,1 of 5 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,61328.0,98125.0,1 of 5 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,61328.0,98125.0,1 of 5 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,61328.0,98125.0,1 of 5 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,59475.0,95160.0,1 of 7 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,59475.0,95160.0,1 of 7 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,59475.0,95160.0,1 of 7 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,59475.0,95160.0,1 of 7 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,59475.0,95160.0,1 of 7 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,59475.0,95160.0,1 of 7 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,59475.0,95160.0,1 of 7 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,59525.0,95240.0,,39.0438,-77.4874
Amazon,VA,Loudoun,59250.0,94800.0,1 of 4 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,59250.0,94800.0,1 of 4 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,59250.0,94800.0,1 of 4 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,59250.0,94800.0,1 of 4 facilities,39.0438,-77.4874
Amazon,VA,Prince William,59075.0,94520.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,59075.0,94520.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,59075.0,94520.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,59075.0,94520.0,1 of 4 facilities,38.7932,-77.4605
Amazon,OH,Franklin,58313.0,93300.0,,39.9612,-82.9988
Amazon,OH,Licking,58313.0,93300.0,,40.0581,-82.4013
Amazon,OH,Franklin,58313.0,93300.0,,39.9612,-82.9988
Amazon,VA,Loudoun,57565.0,92103.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,57565.0,92103.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,57565.0,92103.0,1 of 3 facilities,39.0438,-77.4874
Amazon,OH,Licking,57325.0,91720.0,,40.0581,-82.4013
Amazon,OR,Morrow,56181.0,89890.0,,45.4948,-119.5508
Amazon,VA,Prince William,55500.0,88800.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,55500.0,88800.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,55500.0,88800.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,55500.0,88800.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,53750.0,86000.0,1 of 5 facilities,38.7932,-77.4605
Amazon,VA,Prince William,53750.0,86000.0,1 of 5 facilities,38.7932,-77.4605
Amazon,VA,Prince William,53750.0,86000.0,1 of 5 facilities,38.7932,-77.4605
Amazon,VA,Prince William,53750.0,86000.0,1 of 5 facilities,38.7932,-77.4605
Amazon,VA,Prince William,53750.0,86000.0,1 of 5 facilities,38.7932,-77.4605
Amazon,OR,Morrow,52956.0,84730.0,,45.4948,-119.5508
Amazon,VA,Prince William,52963.0,84740.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,52963.0,84740.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,52963.0,84740.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,52963.0,84740.0,1 of 4 facilities,38.7932,-77.4605
Amazon,VA,Prince William,51700.0,82720.0,1 of 5 facilities,38.7932,-77.4605
Amazon,VA,Prince William,51700.0,82720.0,1 of 5 facilities,38.7932,-77.4605
Amazon,VA,Prince William,51700.0,82720.0,1 of 5 facilities,38.7932,-77.4605
Amazon,VA,Prince William,51700.0,82720.0,1 of 5 facilities,38.7932,-77.4605
Amazon,VA,Prince William,51700.0,82720.0,1 of 5 facilities,38.7932,-77.4605
Amazon,PA,Luzerne,48000.0,76800.0,,39.8283,-98.5795
Amazon,VA,Loudoun,44000.0,70400.0,1 of 4 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,44000.0,70400.0,1 of 4 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,44000.0,70400.0,1 of 4 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,44000.0,70400.0,1 of 4 facilities,39.0438,-77.4874
Amazon,VA,Fairfax,40575.0,64920.0,1 of 4 facilities,38.8462,-77.3064
Amazon,VA,Fairfax,40575.0,64920.0,1 of 4 facilities,38.8462,-77.3064
Amazon,VA,Fairfax,40575.0,64920.0,1 of 4 facilities,38.8462,-77.3064
Amazon,VA,Fairfax,40575.0,64920.0,1 of 4 facilities,38.8462,-77.3064
Amazon,VA,Loudoun,39750.0,63600.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,39750.0,63600.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,39750.0,63600.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,36500.0,58400.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,36500.0,58400.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,36500.0,58400.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,35750.0,57200.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,35750.0,57200.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,35750.0,57200.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,33800.0,54080.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,33800.0,54080.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,33800.0,54080.0,1 of 3 facilities,39.0438,-77.4874
Amazon,VA,Prince William,33125.0,53000.0,1 of 3 facilities,38.7932,-77.4605
Amazon,VA,Prince William,33125.0,53000.0,1 of 3 facilities,38.7932,-77.4605
Amazon,VA,Prince William,33125.0,53000.0,1 of 3 facilities,38.7932,-77.4605
Amazon,VA,Prince William,30375.0,48600.0,1 of 2 facilities,38.7932,-77.4605
Amazon,VA,Prince William,30375.0,48600.0,1 of 2 facilities,38.7932,-77.4605
Amazon,VA,Loudoun,28500.0,45600.0,1 of 2 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,28500.0,45600.0,1 of 2 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,28500.0,45600.0,1 of 2 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,28500.0,45600.0,1 of 2 facilities,39.0438,-77.4874
Amazon,VA,Prince William,26300.0,42080.0,1 of 2 facilities,38.7932,-77.4605
Amazon,VA,Prince William,26300.0,42080.0,1 of 2 facilities,38.7932,-77.4605
Amazon,OR,Morrow,25331.0,40530.0,,45.4948,-119.5508
Amazon,VA,Loudoun,24500.0,39200.0,1 of 2 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,24500.0,39200.0,1 of 2 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,23800.0,38080.0,1 of 2 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,23800.0,38080.0,1 of 2 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,22500.0,36000.0,,39.0438,-77.4874
Amazon,VA,Culpeper,21650.0,34640.0,,39.8283,-98.5795
Amazon,VA,Loudoun,20994.0,33590.0,1 of 2 facilities,39.0438,-77.4874
Amazon,VA,Loudoun,20994.0,33590.0,1 of 2 facilities,39.0438,-77.4874
Amazon,VA,Prince William,18800.0,30080.0,1 of 3 facilities,38.7932,-77.4605
Amazon,VA,Prince William,18800.0,30080.0,1 of 3 facilities,38.7932,-77.4605
Amazon,VA,Prince William,18800.0,30080.0,1 of 3 facilities,38.7932,-77.4605
Amazon,VA,Loudoun,18600.0,29760.0,,39.0438,-77.4874
Amazon,VA,Fairfax,18525.0,29640.0,,38.8462,-77.3064
Amazon,VA,Loudoun,14900.0,23840.0,,39.0438,-77.4874
Amazon,CA,Santa Clara,13687.0,21899.0,,37.3541,-121.9552
Amazon,CA,Alameda,13590.0,21743.0,,37.7652,-122.2416
Amazon,OH,Union,12563.0,20100.0,,39.8283,-98.5795
Amazon,CO,Arapahoe,11614.0,18582.0,,39.6433,-104.3005
Amazon,VA,Culpeper,11625.0,18600.0,,39.8283,-98.5795
Amazon,IN,Porter,10869.0,17390.0,,39.8283,-98.5795
Amazon,VA,Fairfax,9500.0,15200.0,,38.8462,-77.3064
Amazon,MD,Howard,8900.0,14240.0,,39.8283,-98.5795
Amazon,MD,Howard,8900.0,14240.0,,39.8283,-98.5795
Amazon,MD,Anne Arundel,8900.0,14240.0,,39.8283,-98.5795
Amazon,TX,Bexar,8900.0,14240.0,,29.4241,-98.4936
Amazon,TX,Bexar,8900.0,14240.0,,29.4241,-98.4936
Amazon,TX,Bexar,8900.0,14240.0,,29.4241,-98.4936
Amazon,VA,Fauquier,8875.0,14200.0,,39.8283,-98.5795
Amazon,VA,Fairfax,6275.0,10040.0,,38.8462,-77.3064
Amazon,CA,Santa Clara,4742.0,7588.0,,37.3541,-121.9552
Amazon,TX,Dallas,4563.0,7300.0,,32.7767,-96.797
Amazon,VA,Fairfax,4213.0,6740.0,,38.8462,-77.3064
Amazon,CA,San Bernardino,2699.0,4319.0,,39.8283,-98.5795
Amazon,GA,Forsyth,1400.0,2240.0,,39.8283,-98.5795
Amazon,CA,Alameda,578.0,924.0,,37.7652,-122.2416
Amazon,CA,Orange,93.0,149.0,,33.7175,-117.8311
Amazon,CA,Orange,62.0,99.0,,33.7175,-117.8311
Amazon,CA,Orange,23.0,36.0,,33.7175,-117.8311
Amazon,CA,Los Angeles,57.0,91.0,,34.0522,-118.2437
American Express,AZ,Maricopa,3625.0,5800.0,,33.4484,-112.074
American Honda Motor Company,CO,Boulder,545.0,872.0,,39.8283,-98.5795
American Medical Response,CA,San Joaquin,50.0,80.0,,39.8283,-98.5795
Apple,IA,Dallas,,,not disclosed,39.8283,-98.5795
Apple,NC,Catawba,55875.0,89400.0,,35.6918,-81.2151
Apple,AZ,Maricopa,46553.0,74485.0,,33.4484,-112.074
Apple,OR,Crook,21750.0,34800.0,,39.8283,-98.5795
Apple,CA,Los Angeles,65.0,103.0,,34.0522,-118.2437
Apple,CA,Los Angeles,59.0,94.0,,34.0522,-118.2437
Ark Data Centers,AZ,Pima,500.0,800.0,,32.2217,-110.9265
Ark Data Centers,OH,Stark,375.0,600.0,,39.8283,-98.5795
Armstrong Energy Corporation,KS,Edwards,758.0,1213.0,,39.8283,-98.5795
Ascent,GA,Fulton,4375.0,7000.0,,33.749,-84.388
Ascent,IL,Cook,3188.0,5100.0,,41.8781,-87.6298
AT&T,GA,Fulton,4000.0,6400.0,,33.749,-84.388
AT&T,GA,Fulton,3256.0,5210.0,,33.749,-84.388
AT&T,GA,Fulton,2438.0,3900.0,,33.749,-84.388
AT&T,CA,San Mateo,1913.0,3062.0,,37.563,-122.3255
AT&T,CA,San Francisco,1594.0,2550.0,,37.7749,-122.4194
AT&T,GA,Fulton,901.0,1442.0,,33.749,-84.388
AT&T,GA,Fulton,438.0,700.0,,33.749,-84.388
AT&T,GA,Fulton,25.0,40.0,,33.749,-84.388
Avnet,CA,Santa Clara,226.0,362.0,,37.3541,-121.9552
Bacall Group,MI,Oakland,750.0,1200.0,,39.8283,-98.5795
Barclays Capital,NJ,Middlesex,4050.0,6480.0,,40.4862,-74.4518
BlackRock,WA,Douglas,1875.0,3000.0,,39.8283,-98.5795
Bloomberg,NY,Rockland,,,not disclosed,39.8283,-98.5795
Bloomberg,NJ,Middlesex,3875.0,6200.0,,40.4862,-74.4518
Bloomberg,NJ,Passaic,3750.0,6000.0,,40.8587,-74.2282
Blue Cross Blue Shield,IL,Lake,2000.0,3200.0,,39.8283,-98.5795
Blue Cross Blue Shield,UT,Salt Lake,750.0,1200.0,,40.7608,-111.891
Bonafide Medical Group,CA,Ventura,29.0,47.0,,39.8283,-98.5795
Bracket Global LLC,CA,San Francisco,305.0,488.0,,37.7749,-122.4194
Cabela's Wholesale,NE,Sarpy,823.0,1316.0,,41.1175,-96.0422
California Legislative Counsel,CA,Sacramento,282.0,450.0,,38.5816,-121.4944
Capital One,VA,Henrico,3561.0,5698.0,1 of 3 facilities,37.5407,-77.436
Capital One,VA,Henrico,3561.0,5698.0,1 of 3 facilities,37.5407,-77.436
Capital One,VA,Henrico,3561.0,5698.0,1 of 3 facilities,37.5407,-77.436
Cardinal Energy,VA,Frederick,3728.0,5964.0,,39.8283,-98.5795
Care Mark,AZ,Maricopa,2179.0,3486.0,,33.4484,-112.074
Carinet Inc,CA,San Diego,414.0,662.0,,32.7157,-117.1611
Carter Funds,AZ,Pima,4814.0,7703.0,,32.2217,-110.9265
Cast & Crew,IA,Dallas,1125.0,1800.0,,39.8283,-98.5795
Catholic Health Initiative,CO,Denver,500.0,800.0,,39.7392,-104.9903
CBRE,AZ,Maricopa,3030.0,4848.0,,33.4484,-112.074
CBRE,CA,Orange,33.0,52.0,,33.7175,-117.8311
CBS,CA,San Francisco,141.0,225.0,,37.7749,-122.4194
Centersquare,NJ,Secaucus,,,not disclosed,39.8283,-98.5795
Centersquare,VA,Loudoun,11000.0,17600.0,1 of 3 facilities,39.0438,-77.4874
Centersquare,VA,Loudoun,11000.0,17600.0,1 of 3 facilities,39.0438,-77.4874
Centersquare,VA,Loudoun,11000.0,17600.0,1 of 3 facilities,39.0438,-77.4874
Centersquare,NJ,Hudson,10524.0,16838.0,,40.7434,-74.0324
Centersquare,IL,DuPage,8250.0,13200.0,,41.85,-88.0834
Centersquare,IL,Cook,7305.0,11688.0,,41.8781,-87.6298
Centersquare,CA,Orange,6942.0,11107.0,,33.7175,-117.8311
Centersquare,CA,Santa Clara,6169.0,9870.0,,37.3541,-121.9552
Centersquare,VA,Loudoun,6000.0,9600.0,,39.0438,-77.4874
Centersquare,MA,Middlesex,5442.0,8708.0,,42.4868,-71.3824
Centersquare,CO,Douglas,5380.0,8608.0,,39.8283,-98.5795
Centersquare,VA,Loudoun,5250.0,8400.0,,39.0438,-77.4874
Centersquare,IL,DuPage,5102.0,8163.0,,41.85,-88.0834
Centersquare,CA,Orange,4312.0,6899.0,,33.7175,-117.8311
Centersquare,CA,Santa Clara,4388.0,7020.0,,37.3541,-121.9552
Centersquare,NJ,Middlesex,4375.0,7000.0,,40.4862,-74.4518
Centersquare,CA,Santa Clara,4031.0,6450.0,,37.3541,-121.9552
Centersquare,CA,Santa Clara,3720.0,5951.0,,37.3541,-121.9552
Centersquare,GA,Douglas,3688.0,5900.0,,33.7468,-84.7452
Centersquare,AZ,Maricopa,3205.0,5128.0,,33.4484,-112.074
Centersquare,FL,HIllsborough,2625.0,4200.0,,39.8283,-98.5795
Centersquare,AZ,Maricopa,2186.0,3497.0,,33.4484,-112.074
Centersquare,CO,Douglas,2069.0,3311.0,,39.8283,-98.5795
Centersquare,CO,Arapahoe,2083.0,3332.0,,39.6433,-104.3005
Centersquare,CA,Santa Clara,1793.0,2869.0,,37.3541,-121.9552
Centersquare,OH,Delaware,1875.0,3000.0,,39.8283,-98.5795
