Brand,State,County,Low_MWh_year,High_MWh_year,Note,latitude,longitude
Equinix,VA,Loudoun,23663.0,37860.0,1 of 5 facilities,39.0438,-77.4874
Equinix,VA,Loudoun,23663.0,37860.0,1 of 5 facilities,39.0438,-77.4874
Equinix,VA,Loudoun,23663.0,37860.0,1 of 5 facilities,39.0438,-77.4874
Equinix,VA,Loudoun,23663.0,37860.0,1 of 5 facilities,39.0438,-77.4874
Equinix,VA,Loudoun,23663.0,37860.0,1 of 5 facilities,39.0438,-77.4874
Equinix,VA,Loudoun,19663.0,31460.0,1 of 2 facilities,39.0438,-77.4874
Equinix,VA,Loudoun,19663.0,31460.0,1 of 2 facilities,39.0438,-77.4874
Equinix,NJ,Hudson,16188.0,25900.0,,40.7434,-74.0324
Equinix,VA,Culpeper,14875.0,23800.0,,39.8283,-98.5795
Equinix,IL,Cook,11875.0,19000.0,,41.8781,-87.6298
Equinix,IL,Cook,8500.0,13600.0,,41.8781,-87.6298
Equinix,NJ,Middlesex,7960.0,12736.0,,40.4862,-74.4518
Equinix,CA,Santa Clara,7277.0,11644.0,,37.3541,-121.9552
Equinix,CA,Los Angeles,5838.0,9341.0,,34.0522,-118.2437
Equinix,CA,Santa Clara,5772.0,9235.0,,37.3541,-121.9552
Equinix,CA,Santa Clara,5772.0,9235.0,,37.3541,-121.9552
Equinix,CA,Santa Clara,5483.0,8772.0,,37.3541,-121.9552
Equinix,NJ,Hudson,5000.0,8000.0,,40.7434,-74.0324
Equinix,CA,Santa Clara,4903.0,7844.0,,37.3541,-121.9552
Equinix,CA,Los Angeles,4703.0,7525.0,,34.0522,-118.2437
Equinix,NJ,Hudson,4500.0,7200.0,,40.7434,-74.0324
Equinix,CO,Arapahoe,4358.0,6973.0,,39.6433,-104.3005
Equinix,IL,Cook,4250.0,6800.0,,41.8781,-87.6298
Equinix,VA,Loudoun,4000.0,6400.0,,39.0438,-77.4874
Equinix,CA,Santa Clara,3830.0,6128.0,,37.3541,-121.9552
Equinix,GA,Fulton,3750.0,6000.0,,33.749,-84.388
Equinix,NJ,Hudson,3500.0,5600.0,,40.7434,-74.0324
Equinix,VA,Prince William,3500.0,5600.0,,38.7932,-77.4605
Equinix,VA,Loudoun,3500.0,5600.0,,39.0438,-77.4874
Equinix,CA,Los Angeles,3268.0,5229.0,,34.0522,-118.2437
Equinix,TX,Harris,3224.0,5158.0,,29.7604,-95.3698
Equinix,CA,Santa Clara,2736.0,4377.0,,37.3541,-121.9552
Equinix,CA,San Jose,2573.0,4116.0,,39.8283,-98.5795
Equinix,FL,Miami-Dade,2625.0,4200.0,,39.8283,-98.5795
Equinix,CA,Los Angeles,2037.0,3260.0,,34.0522,-118.2437
Equinix,CA,Los Angeles,1564.0,2502.0,,34.0522,-118.2437
Equinix,NJ,Essex,1563.0,2500.0,,40.7834,-74.2299
Equinix,CA,Santa Clara,1634.0,2614.0,,37.3541,-121.9552
Equinix,NJ,Middlesex,1463.0,2340.0,,40.4862,-74.4518
Equinix,CA,Santa Clara,1408.0,2253.0,,37.3541,-121.9552
Equinix,CA,Santa Clara,1239.0,1982.0,,37.3541,-121.9552
Equinix,CA,Santa Clara,833.0,1333.0,,37.3541,-121.9552
Equinix,NJ,Essex,750.0,1200.0,,40.7834,-74.2299
Equinix,CO,Arapahoe,689.0,1102.0,,39.6433,-104.3005
Equinix,FL,Miami-Dade,500.0,800.0,,39.8283,-98.5795
Equinix,VA,Fairfax,375.0,600.0,,38.8462,-77.3064
Equinix Verizon,CA,Santa Clara,1072.0,1716.0,,37.3541,-121.9552
Ernst & Young,NJ,Hudson,1500.0,2400.0,,40.7434,-74.0324
Evergeen Technologies,CO,Lincoln,1050.0,1680.0,,39.8283,-98.5795
Evergreen Management Company,CA,Placer,13.0,21.0,,39.8283,-98.5795
Evocative Data Centers,CA,Los Angeles,4924.0,7879.0,,34.0522,-118.2437
Evocative Data Centers,NJ,Hudson,2000.0,3200.0,,40.7434,-74.0324
Evocative Data Centers,CA,Santa Clara,1536.0,2458.0,,37.3541,-121.9552
Evocative Data Centers,MA,Middlesex,1500.0,2400.0,,42.4868,-71.3824
Evocative Data Centers,NY,New York,1000.0,1600.0,,40.7128,-74.006
Evocative Data Centers,CA,Santa Clara,529.0,846.0,,37.3541,-121.9552
Evocative Data Centers,CA,Alameda,273.0,437.0,,37.7652,-122.2416
Evocative Data Centers,CA,Los Angeles,168.0,268.0,,34.0522,-118.2437
Evocative Data Centers,CA,Santa Clara,127.0,203.0,,37.3541,-121.9552
Exempla Data Center,CO,Jefferson,500.0,800.0,,39.8283,-98.5795
Expedient,AZ,Maricopa,1242.0,1986.0,,33.4484,-112.074
Expedient,CO,Arapahoe,1033.0,1654.0,,39.6433,-104.3005
Expedient,MD,Baltimore,941.0,1506.0,,39.8283,-98.5795
Expedient,WI,Milwaukee,750.0,1200.0,,39.8283,-98.5795
Fairview Health Services,MN,Hennepin,1088.0,1741.0,,44.9778,-93.265
FedEx,CO,El Paso,4500.0,7200.0,,39.8283,-98.5795
Fiat Chrysler Automobiles,MI,Oakland,2120.0,3392.0,,39.8283,-98.5795
Fidelity,NE,Sarpy,2744.0,4391.0,,41.1175,-96.0422
FirstLight Fiber,ME,Cumberland,450.0,720.0,,39.8283,-98.5795
FirstLight Fiber,NH,Hillsborough,375.0,600.0,,39.8283,-98.5795
FirstLight Fiber,NH,Hillsborough,41.0,66.0,,39.8283,-98.5795
FIS Global,WI,Milwaukee,2313.0,3700.0,,39.8283,-98.5795
FIS Global,MN,Hennepin,504.0,807.0,,44.9778,-93.265
Fiserv,NE,Douglas,6789.0,10863.0,,41.2565,-95.9345
Fiserv,AZ,Maricopa,1643.0,2628.0,,33.4484,-112.074
Fiserv,DE,New Castle,445.0,712.0,,39.8283,-98.5795
Fiserv,CA,Los Angeles,227.0,364.0,,34.0522,-118.2437
Fiserv,NJ,Hudson,31.0,50.0,,40.7434,-74.0324
Flexential,OR,Washington,14625.0,23400.0,,45.5272,-122.936
Flexential,CO,Douglas,8120.0,12992.0,,39.8283,-98.5795
Flexential,OR,Washington,8125.0,13000.0,,45.5272,-122.936
Flexential,OR,Washington,5910.0,9456.0,1 of 2 facilities,45.5272,-122.936
Flexential,OR,Washington,5910.0,9456.0,1 of 2 facilities,45.5272,-122.936
Flexential,PA,Montgomery,4000.0,6400.0,,39.8283,-98.5795
Flexential,NV,Clark,3250.0,5200.0,,36.1699,-115.1398
Flexential,OR,Washington,2623.0,4196.0,,45.5272,-122.936
Flexential,TX,Collin,2424.0,3878.0,,33.1972,-96.6397
Flexential,AZ,Maricopa,1633.0,2612.0,,33.4484,-112.074
Flexential,VA,Henrico,1063.0,1700.0,,37.5407,-77.436
Flexential,UT,Salt Lake,875.0,1400.0,,40.7608,-111.891
Flexential,TN,Williamson,811.0,1298.0,,39.8283,-98.5795
Flexential,TN,Williamson,625.0,1000.0,,39.8283,-98.5795
Flexential,NV,Clark,500.0,800.0,,36.1699,-115.1398
Flexential,NV,Clark,500.0,800.0,,36.1699,-115.1398
Flexential,UT,Salt Lake,313.0,500.0,,40.7608,-111.891
Flexential,TN,Williamson,250.0,400.0,,39.8283,-98.5795
Foxconn,WI,Racine,241.0,385.0,,39.8283,-98.5795
Franklin Templeton,CA,San Joaquin,548.0,876.0,,39.8283,-98.5795
Fujitsu,CA,Santa Clara,723.0,1157.0,,37.3541,-121.9552
Gannett,VA,Fairfax,1000.0,1600.0,,38.8462,-77.3064
Gap Inc,CA,Placer,1078.0,1726.0,,39.8283,-98.5795
General Electric,MD,Montgomery,675.0,1080.0,,39.8283,-98.5795
George Washington University,VA,Loudoun,325.0,520.0,,39.0438,-77.4874
Global Federal Credit Union,AZ,Maricopa,476.0,762.0,,33.4484,-112.074
GoDaddy,AZ,Maricopa,5489.0,8782.0,,33.4484,-112.074
Google,GA,Douglas,,,not disclosed,33.7468,-84.7452
Google,NV,Storey,,,not disclosed,39.8283,-98.5795
Google,OH,Fairfield,,,not disclosed,39.8283,-98.5795
Google,OH,Franklin,,,not disclosed,39.9612,-82.9988
Google,OH,Licking,,,not disclosed,40.0581,-82.4013
Google,OR,Wasco,,,not disclosed,39.8283,-98.5795
Google,OR,Wasco,,,not disclosed,39.8283,-98.5795
Google,SC,Berkeley,,,not disclosed,39.8283,-98.5795
Google,TN,Montgomery,,,not disclosed,39.8283,-98.5795
Google,OR,Wasco,,,not disclosed,39.8283,-98.5795
Google,OK,Mayes,,,not disclosed,39.8283,-98.5795
Google,OK,Mayes,,,not disclosed,39.8283,-98.5795
Google,AL,Jackson,,,not disclosed,39.8283,-98.5795
Google,NE,Douglas,314975.0,503960.0,,41.2565,-95.9345
Google,NE,Sarpy,270974.0,433559.0,,41.1175,-96.0422
Google,AZ,Maricopa,137995.0,220792.0,,33.4484,-112.074
Google,TX,Ellis,133150.0,213040.0,,39.8283,-98.5795
Google,VA,Loudoun,97639.0,156222.0,,39.0438,-77.4874
Google,VA,Prince William,83952.0,134323.0,,38.7932,-77.4605
Google,NC,Caldwell,66550.0,106480.0,,39.8283,-98.5795
Google,VA,Loudoun,66537.0,106459.0,,39.0438,-77.4874
Google,IN,Allen,65765.0,105224.0,,39.8283,-98.5795
Google,IA,Pottawattamie,45145.0,72231.0,,41.2619,-95.8608
Google,TX,Ellis,42575.0,68120.0,,39.8283,-98.5795
Google,NV,Clark,40169.0,64270.0,,36.1699,-115.1398
Google,IA,Pottawattamie,21375.0,34200.0,,41.2619,-95.8608
Google,CA,Santa Barbara,1711.0,2738.0,,39.8283,-98.5795
Google,CA,Santa Clara,1605.0,2569.0,,37.3541,-121.9552
Google,CA,Santa Clara,1563.0,2501.0,,37.3541,-121.9552
Google,CO,Adams,1231.0,1969.0,,39.8747,-104.3339
Google,CA,Santa Clara,867.0,1387.0,,37.3541,-121.9552
Google,CA,Santa Clara,311.0,497.0,,37.3541,-121.9552
Google,CA,Santa Clara,227.0,364.0,,37.3541,-121.9552
Google,CA,Santa Clara,209.0,334.0,,37.3541,-121.9552
Google,CA,Alameda,243.0,389.0,,37.7652,-122.2416
Google,CA,San Mateo,199.0,319.0,,37.563,-122.3255
Google,CA,Santa Barbara,59.0,94.0,,39.8283,-98.5795
Google,CA,Santa Barbara,94.0,150.0,,39.8283,-98.5795
Google,CA,Santa Clara,112.0,179.0,,37.3541,-121.9552
Google,CA,Santa Clara,87.0,138.0,,37.3541,-121.9552
Google,CA,Santa Clara,60.0,97.0,,37.3541,-121.9552
Google,CA,Santa Clara,60.0,97.0,,37.3541,-121.9552
Google,CA,Santa Clara,168.0,268.0,,37.3541,-121.9552
Google,CA,San Francisco,102.0,163.0,,37.7749,-122.4194
Google,CA,Santa Clara,30.0,48.0,,37.3541,-121.9552
Google,CA,San Mateo,12.0,19.0,,37.563,-122.3255
Google,CA,Santa Clara,29.0,47.0,,37.3541,-121.9552
Gtech Corporation,WV,Kanawha,63.0,100.0,,39.8283,-98.5795
Gtech Corporation,WV,Kanawha,29.0,47.0,,39.8283,-98.5795
Guideware Software,CA,Santa Clara,40.0,64.0,,37.3541,-121.9552
H5 Data Centers,OR,Multnomah,,,not disclosed,39.8283,-98.5795
H5 Data Centers,VA,Loudoun,19500.0,31200.0,,39.0438,-77.4874
H5 Data Centers,WA,Grant,10125.0,16200.0,,47.2087,-119.4094
H5 Data Centers,PA,Philadelphia,3000.0,4800.0,,39.8283,-98.5795
H5 Data Centers,OH,Hamilton,2138.0,3420.0,,39.8283,-98.5795
H5 Data Centers,AZ,Maricopa,1391.0,2225.0,,33.4484,-112.074
H5 Data Centers,CA,San Luis Obispo,1350.0,2160.0,,39.8283,-98.5795
H5 Data Centers,OH,Cuyahoga,1063.0,1700.0,,39.8283,-98.5795
H5 Data Centers,MO,St. Louis,63.0,100.0,,39.8283,-98.5795
H5 Data Centers,MO,St. Louis,63.0,100.0,,39.8283,-98.5795
Health & Hospital Corporation of Marion County,IN,Marion,415.0,664.0,,39.8283,-98.5795
HealthPartners,MN,Dakota,,,not disclosed,39.8283,-98.5795
Hosting.com,CA,San Francisco,1615.0,2584.0,,37.7749,-122.4194
Indiana University Health,IN,Marion,1585.0,2536.0,,39.8283,-98.5795
Inova,VA,Loudoun,750.0,1200.0,,39.0438,-77.4874
Intuit,CA,Santa Clara,323.0,517.0,,37.3541,-121.9552
Iron Mountain,VA,Prince William,88306.0,141290.0,1 of 7 facilities,38.7932,-77.4605
Iron Mountain,VA,Prince William,88306.0,141290.0,1 of 7 facilities,38.7932,-77.4605
Iron Mountain,VA,Prince William,88306.0,141290.0,1 of 7 facilities,38.7932,-77.4605
Iron Mountain,VA,Prince William,88306.0,141290.0,1 of 7 facilities,38.7932,-77.4605
Iron Mountain,VA,Prince William,88306.0,141290.0,1 of 7 facilities,38.7932,-77.4605
Iron Mountain,VA,Prince William,88306.0,141290.0,1 of 7 facilities,38.7932,-77.4605
Iron Mountain,VA,Prince William,88306.0,141290.0,1 of 7 facilities,38.7932,-77.4605
Iron Mountain,AZ,Maricopa,28199.0,45118.0,,33.4484,-112.074
Iron Mountain,IL,Cook,19538.0,31260.0,,41.8781,-87.6298
Iron Mountain,NJ,Middlesex,10000.0,16000.0,,40.4862,-74.4518
Iron Mountain,AZ,Maricopa,4558.0,7293.0,,33.4484,-112.074
Iron Mountain,MO,Nodaway,938.0,1500.0,,39.8283,-98.5795
Iron Mountain,CO,Denver,531.0,849.0,,39.7392,-104.9903
Iron Mountain,NJ,Middlesex,264.0,422.0,,40.4862,-74.4518
Iron Mountain,PA,Butler,252.0,403.0,,39.8283,-98.5795
Iron Mountain,NJ,Hudson,150.0,240.0,,40.7434,-74.0324
Irvine Company,CA,Orange,280.0,448.0,,33.7175,-117.8311
Irvine Company,CA,San Diego,59.0,94.0,,32.7157,-117.1611
ITS,IA,Jones,115.0,184.0,,39.8283,-98.5795
Jamestown Concord Tech Building,CA,Contra Costa,2707.0,4332.0,,39.8283,-98.5795
JPMorgan Chase,NY,Rockland,,,not disclosed,39.8283,-98.5795
JPMorgan Chase,NY,Rockland,22851.0,36561.0,,39.8283,-98.5795
JPMorgan Chase,DE,New Castle,17467.0,27947.0,,39.8283,-98.5795
JPMorgan Chase,CO,Arapahoe,12112.0,19379.0,,39.6433,-104.3005
JPMorgan Chase,DE,New Castle,11488.0,18381.0,,39.8283,-98.5795
JPMorgan Chase,CO,Broomfield,10000.0,16000.0,,39.8283,-98.5795
JPMorgan Chase,DE,New Castle,5475.0,8760.0,,39.8283,-98.5795
JPPF 360 E Second LP,CA,Los Angeles,60.0,97.0,,34.0522,-118.2437
Kaiser Permanente,CA,Napa,5583.0,8933.0,,39.8283,-98.5795
Kaiser Permanente,CA,Alameda,1215.0,1943.0,,37.7652,-122.2416
Kaiser Permanente,CA,Contra Costa,701.0,1121.0,,39.8283,-98.5795
Kaiser Permanente,CA,San Francisco,223.0,356.0,,37.7749,-122.4194
Kyndryl,CO,Boulder,13868.0,22188.0,,39.8283,-98.5795
Kyndryl,NY,Orange,6640.0,10625.0,,39.8283,-98.5795
Kyndryl,NY,Orange,4375.0,7000.0,,39.8283,-98.5795
Kyndryl,OH,Franklin,3250.0,5200.0,,39.9612,-82.9988
Kyndryl,MO,St. Louis,3000.0,4800.0,,39.8283,-98.5795
Kyndryl,NY,Monroe,2551.0,4081.0,,39.8283,-98.5795
Kyndryl,NY,Westchester,1308.0,2092.0,,41.122,-73.7949
Kyndryl,AZ,Pima,286.0,457.0,,32.2217,-110.9265
Kyndryl,VA,Fairfax,125.0,200.0,,38.8462,-77.3064
Landmark Dividend,AZ,Maricopa,5247.0,8394.0,,33.4484,-112.074
Lanset America Corporation,CA,Sacramento,41.0,65.0,,38.5816,-121.4944
Lason a Lason Company,CA,San Francisco,437.0,700.0,,37.7749,-122.4194
Leidos,CO,Adams,1036.0,1658.0,,39.8747,-104.3339
Leidos,CO,Boulder,847.0,1356.0,,39.8283,-98.5795
Liberty Mutual,NH,Rockingham,3751.0,6002.0,,39.8283,-98.5795
LightEdge,CA,San Diego,1307.0,2090.0,,32.7157,-117.1611
LightEdge,CA,San Diego,675.0,1080.0,,32.7157,-117.1611
Lightpath,NJ,Somerset,,,not disclosed,39.8283,-98.5795
Lightpath,NJ,Middlesex,6875.0,11000.0,,40.4862,-74.4518
LinkedIn,CA,Santa Clara,195.0,312.0,,37.3541,-121.9552
LinkedIn,CA,Santa Barbara,112.0,179.0,,39.8283,-98.5795
Long Beach Data Center,CA,Los Angeles,212.0,338.0,,34.0522,-118.2437
Los Angeles County Internal Services Department,CA,Los Angeles,60.0,97.0,,34.0522,-118.2437
Los Angeles County Internal Services Department,CA,Los Angeles,93.0,149.0,,34.0522,-118.2437
Lumen Technologies,CA,Santa Clara,2006.0,3210.0,,37.3541,-121.9552
Lumen Technologies,CA,Alameda,1608.0,2574.0,,37.7652,-122.2416
Lumen Technologies,CA,Sacramento,1624.0,2599.0,,38.5816,-121.4944
Lumen Technologies,NJ,Essex,1613.0,2580.0,,40.7834,-74.2299
Lumen Technologies,NJ,Hudson,1500.0,2400.0,,40.7434,-74.0324
Lumen Technologies,VA,Fairfax,1400.0,2240.0,,38.8462,-77.3064
Lumen Technologies,NJ,Hudson,1288.0,2060.0,,40.7434,-74.0324
Lumen Technologies,CA,Santa Clara,1057.0,1692.0,,37.3541,-121.9552
Lumen Technologies,CO,Arapahoe,942.0,1508.0,,39.6433,-104.3005
Lumen Technologies,CA,Sacramento,526.0,842.0,,38.5816,-121.4944
Lumen Technologies,CA,Santa Barbara,536.0,858.0,,39.8283,-98.5795
Lumen Technologies,CA,Orange,411.0,658.0,,33.7175,-117.8311
Lumen Technologies,CA,Alameda,475.0,760.0,,37.7652,-122.2416
Lumen Technologies,CA,San Joaquin,405.0,648.0,,39.8283,-98.5795
Lumen Technologies,CO,Denver,438.0,701.0,,39.7392,-104.9903
Lumen Technologies,MD,Baltimore City,414.0,662.0,,39.8283,-98.5795
Lumen Technologies,CA,San Diego,500.0,800.0,,32.7157,-117.1611
Lumen Technologies,MO,St. Louis,500.0,800.0,,39.8283,-98.5795
Lumen Technologies,CA,San Luis Obispo,313.0,500.0,,39.8283,-98.5795
Lumen Technologies,CA,San Joaquin,278.0,444.0,,39.8283,-98.5795
Lumen Technologies,CA,San Joaquin,279.0,446.0,,39.8283,-98.5795
Lumen Technologies,CA,San Joaquin,230.0,367.0,,39.8283,-98.5795
Lumen Technologies,CA,San Diego,177.0,282.0,,32.7157,-117.1611
Lumen Technologies,CA,Santa Barbara,84.0,134.0,,39.8283,-98.5795
Lumen Technologies,CA,San Luis Obispo,63.0,100.0,,39.8283,-98.5795
Lumen Technologies,CA,Alameda,104.0,167.0,,37.7652,-122.2416
Lumen Technologies,CA,Contra Costa,50.0,80.0,,39.8283,-98.5795
Lumen Technologies,CA,San Luis Obispo,51.0,82.0,,39.8283,-98.5795
Lumen Technologies,CA,San Joaquin,38.0,60.0,,39.8283,-98.5795
Lumen Technologies,CA,Trinity,13.0,20.0,,39.8283,-98.5795
Lumen Technologies,CA,Nevada,13.0,20.0,,39.8283,-98.5795
Lunavi,WY,Laramie,1500.0,2400.0,,39.8283,-98.5795
Mapletree Industrial Trust,NC,Mecklenberg,1100.0,1760.0,,35.2271,-80.8431
Mapletree Industrial Trust,AZ,Maricopa,847.0,1355.0,,33.4484,-112.074
Markley Group,MA,Suffolk,7000.0,11200.0,,42.3601,-71.0589
MasterCard,MO,Platte,6503.0,10404.0,,39.8283,-98.5795
McKesson,CA,Sacramento,2267.0,3627.0,,38.5816,-121.4944
MDC Data Centers,CA,San Diego,114.0,182.0,,32.7157,-117.1611
Meta,NM,Valencia,,,not disclosed,39.8283,-98.5795
Meta,OR,Crook,,,not disclosed,39.8283,-98.5795
Meta,TN,Sumner,,,not disclosed,39.8283,-98.5795
Meta,TX,Bell,,,not disclosed,39.8283,-98.5795
Meta,AL,Madison,,,not disclosed,39.8283,-98.5795
Meta,AL,Madison,,,not disclosed,39.8283,-98.5795
Meta,MO,Jackson,,,not disclosed,39.8283,-98.5795
Meta,NE,Sarpy,496525.0,794440.0,,41.1175,-96.0422
Meta,TX,Tarrant,198490.0,317585.0,,32.7555,-97.3308
Meta,GA,Newton,182495.0,291993.0,,39.8283,-98.5795
Meta,IA,Polk,82000.0,131200.0,,41.5868,-93.625
Meta,VA,Henrico,68000.0,108800.0,,37.5407,-77.436
Meta,OH,Licking,58313.0,93300.0,,40.0581,-82.4013
Meta,TX,Tarrant,40500.0,64800.0,,32.7555,-97.3308
Meta,NC,Rutherford,40375.0,64600.0,,39.8283,-98.5795
Meta,UT,Utah,28131.0,45009.0,,39.8283,-98.5795
Meta,AZ,Maricopa,17429.0,27886.0,,33.4484,-112.074
Meta,IL,DeKalb,16592.0,26548.0,,39.8283,-98.5795
Meta,ID,Ada,6475.0,10361.0,,39.8283,-98.5795
Meta,IN,Clark,1493.0,2388.0,,39.8283,-98.5795
Meta,CA,San Francisco,818.0,1309.0,,37.7749,-122.4194
Meta,CA,San Mateo,558.0,893.0,,37.563,-122.3255
Meta,CA,Alameda,414.0,662.0,,37.7652,-122.2416
Meta,CA,Alameda,278.0,444.0,,37.7652,-122.2416
Meta,CA,Alameda,260.0,415.0,,37.7652,-122.2416
Meta,CA,San Mateo,70.0,112.0,,37.563,-122.3255
Meta,CA,San Mateo,60.0,97.0,,37.563,-122.3255
Meta,CA,San Mateo,142.0,227.0,,37.563,-122.3255
Meta,CA,San Mateo,167.0,268.0,,37.563,-122.3255
Meta,CA,Santa Clara,70.0,112.0,,37.3541,-121.9552
Meta,CA,Alameda,62.0,98.0,,37.7652,-122.2416
Meta,CA,Alameda,128.0,205.0,,37.7652,-122.2416
Micron Technology,CA,Santa Clara,953.0,1525.0,,37.3541,-121.9552
Microsoft,AZ,Maricopa,195563.0,312900.0,,33.4484,-112.074
Microsoft,TX,Bexar,109375.0,175000.0,,29.4241,-98.4936
Microsoft,VA,Mecklenberg,105875.0,169400.0,,39.8283,-98.5795
Microsoft,VA,Mecklenberg,103238.0,165180.0,,39.8283,-98.5795
Microsoft,VA,Mecklenberg,99513.0,159220.0,,39.8283,-98.5795
Microsoft,IA,Polk,85200.0,136320.0,,41.5868,-93.625
Microsoft,VA,Loudoun,78375.0,125400.0,,39.0438,-77.4874
Microsoft,WA,Grant,70313.0,112500.0,,47.2087,-119.4094
Microsoft,TX,Bexar,69050.0,110480.0,,29.4241,-98.4936
Microsoft,IA,Warren,65859.0,105375.0,,39.8283,-98.5795
Microsoft,WY,Laramie,52953.0,84725.0,,39.8283,-98.5795
Microsoft,VA,Mecklenberg,48597.0,77754.0,,39.8283,-98.5795
Microsoft,VA,Mecklenberg,48597.0,77754.0,,39.8283,-98.5795
Microsoft,VA,Mecklenberg,45375.0,72600.0,,39.8283,-98.5795
Microsoft,VA,Loudoun,43775.0,70040.0,,39.0438,-77.4874
Microsoft,TX,Medina,42950.0,68720.0,,39.8283,-98.5795
Microsoft,AZ,Maricopa,40273.0,64436.0,,33.4484,-112.074
Microsoft,MD,Anne Arundel,38488.0,61580.0,,39.8283,-98.5795
Microsoft,AZ,Maricopa,37893.0,60628.0,,33.4484,-112.074
Microsoft,IA,Dallas,32410.0,51856.0,,39.8283,-98.5795
Microsoft,VA,Mecklenberg,31250.0,50000.0,,39.8283,-98.5795
Microsoft,WI,Racine,29375.0,47000.0,,39.8283,-98.5795
Microsoft,TX,Bexar,28250.0,45200.0,,29.4241,-98.4936
Microsoft,WA,Grant,25000.0,40000.0,,47.2087,-119.4094
Microsoft,IL,Cook,22368.0,35788.0,,41.8781,-87.6298
Microsoft,IA,Dallas,21875.0,35000.0,,39.8283,-98.5795
Microsoft,TX,Bexar,21550.0,34480.0,,29.4241,-98.4936
