Brand,State,County,Low_MWh_year,High_MWh_year,Note,latitude,longitude
Microsoft,IL,Cook,17947.0,28714.0,,41.8781,-87.6298
Microsoft,IL,Cook,16457.0,26332.0,,41.8781,-87.6298
Microsoft,IL,Cook,15750.0,25200.0,,41.8781,-87.6298
Microsoft,VA,Prince William,15729.0,25166.0,,38.7932,-77.4605
Microsoft,VA,Loudoun,15688.0,25100.0,,39.0438,-77.4874
Microsoft,VA,Prince William,15688.0,25100.0,,38.7932,-77.4605
Microsoft,GA,Douglas,15125.0,24200.0,,33.7468,-84.7452
Microsoft,GA,Fulton,15125.0,24200.0,,33.749,-84.388
Microsoft,GA,Fulton,15125.0,24200.0,,33.749,-84.388
Microsoft,NC,Catawba,15125.0,24200.0,,35.6918,-81.2151
Microsoft,VA,Mecklenberg,15125.0,24200.0,,39.8283,-98.5795
Microsoft,CA,Santa Clara,13702.0,21923.0,,37.3541,-121.9552
Microsoft,TX,Bexar,12500.0,20000.0,,29.4241,-98.4936
Microsoft,VA,Fauquier,9875.0,15800.0,,39.8283,-98.5795
Microsoft,TX,Bexar,9875.0,15800.0,,29.4241,-98.4936
Microsoft,TX,Bexar,5000.0,8000.0,,29.4241,-98.4936
Microsoft,CA,Santa Clara,37.0,60.0,,37.3541,-121.9552
Montgomery County Public Safety Headquarters,MD,Montgomery,520.0,832.0,,39.8283,-98.5795
Morgan Stanley,NJ,Somerset,1525.0,2440.0,,39.8283,-98.5795
Nautilus Data Technologies,CA,San Joaquin,3610.0,5776.0,,39.8283,-98.5795
Nautilus Data Technologies,CA,San Joaquin,1771.0,2834.0,,39.8283,-98.5795
Nestle,AZ,Maricopa,500.0,800.0,,33.4484,-112.074
NeuStar,VA,Loudoun,375.0,600.0,,39.0438,-77.4874
Newfold Digital,UT,Utah,1500.0,2400.0,,39.8283,-98.5795
Nissan,CO,Arapahoe,828.0,1324.0,,39.6433,-104.3005
NJFX,NJ,Monmouth,750.0,1200.0,,39.8283,-98.5795
Northeast Data,MA,Middlesex,500.0,800.0,,42.4868,-71.3824
Northern Trust,IL,Ogle,2000.0,3200.0,,39.8283,-98.5795
Northern Trust Securities,AZ,Maricopa,550.0,879.0,,33.4484,-112.074
Northland Management,ME,Cumberland,175.0,280.0,,39.8283,-98.5795
Northrop Grumman,VA,Fairfax,1138.0,1820.0,,38.8462,-77.3064
Northrop Grumman,VA,Fairfax,675.0,1080.0,,38.8462,-77.3064
Northrop Grumman,VA,Fairfax,625.0,1000.0,,38.8462,-77.3064
NOVVA Data Centers,UT,Salt Lake,17502.0,28003.0,,40.7608,-111.891
NTT,OR,Washington,72250.0,115600.0,,45.5272,-122.936
NTT,AZ,Maricopa,64169.0,102671.0,,33.4484,-112.074
NTT,VA,Loudoun,56000.0,89600.0,1 of 4 facilities,39.0438,-77.4874
NTT,VA,Loudoun,56000.0,89600.0,1 of 4 facilities,39.0438,-77.4874
NTT,VA,Loudoun,56000.0,89600.0,1 of 4 facilities,39.0438,-77.4874
NTT,VA,Loudoun,56000.0,89600.0,1 of 4 facilities,39.0438,-77.4874
NTT,TX,Dallas,48188.0,77100.0,,32.7767,-96.797
NTT,VA,Prince William,45875.0,73400.0,,38.7932,-77.4605
NTT,CA,Sacramento,29177.0,46683.0,,38.5816,-121.4944
NTT,WA,Grant,21000.0,33600.0,,47.2087,-119.4094
NTT,IL,DuPage,19875.0,31800.0,,41.85,-88.0834
NTT,VA,Loudoun,9500.0,15200.0,,39.0438,-77.4874
NTT,CA,Santa Clara,9003.0,14405.0,,37.3541,-121.9552
NTT,CA,Sacramento,7949.0,12718.0,,38.5816,-121.4944
NTT,VA,Loudoun,7313.0,11700.0,,39.0438,-77.4874
NYI,IL,DuPage,313.0,500.0,,41.85,-88.0834
One Data Center America,CA,San Bernardino,273.0,437.0,,39.8283,-98.5795
Oracle,MO,Clay,4937.0,7900.0,,39.8283,-98.5795
Oracle,MO,Clay,3819.0,6111.0,,39.8283,-98.5795
Oracle,CO,Jefferson,2075.0,3320.0,,39.8283,-98.5795
Oracle,CO,Denver,1313.0,2100.0,1 of 2 facilities,39.7392,-104.9903
Oracle,CO,Denver,1313.0,2100.0,1 of 2 facilities,39.7392,-104.9903
Oracle,VA,Fairfax,440.0,704.0,1 of 2 facilities,38.8462,-77.3064
Oracle,VA,Fairfax,440.0,704.0,1 of 2 facilities,38.8462,-77.3064
Oracle,MO,Jackson,188.0,300.0,,39.8283,-98.5795
Oracle,CA,Placer,141.0,225.0,,39.8283,-98.5795
OVHcloud,VA,Fauquier,4500.0,7200.0,,39.8283,-98.5795
OVHcloud,OR,Washington,2000.0,3200.0,,45.5272,-122.936
Pacific Bell,CA,Solano,5260.0,8416.0,,39.8283,-98.5795
Pacific Bell,CA,Contra Costa,270.0,432.0,,39.8283,-98.5795
PC Solutions,CA,Fresno,25.0,39.0,,39.8283,-98.5795
Philcade,OK,Tulsa,50.0,80.0,,39.8283,-98.5795
phoenixNAP,AZ,Maricopa,3391.0,5426.0,,33.4484,-112.074
PointOne,VA,Fauquier,14910.0,23856.0,,39.8283,-98.5795
PointOne,VA,Virginia Beach,3106.0,4970.0,,39.8283,-98.5795
PowerHouse,NV,Washoe,,,not disclosed,39.8283,-98.5795
PowerHouse,VA,Loudoun,4430.0,7089.0,,39.0438,-77.4874
Prime Data Centers,CA,Sacramento,4197.0,6715.0,,38.5816,-121.4944
Prime Data Centers,CA,Los Angeles,1903.0,3044.0,,34.0522,-118.2437
Prime Data Centers,CA,Sacramento,825.0,1319.0,,38.5816,-121.4944
PSCU Financial Services,AZ,Maricopa,405.0,648.0,,33.4484,-112.074
QTS,OH,Franklin,,,not disclosed,39.9612,-82.9988
QTS,AZ,Maricopa,413470.0,661552.0,,33.4484,-112.074
QTS,VA,Henrico,324100.0,518560.0,,37.5407,-77.436
QTS,GA,Fulton,132238.0,211580.0,,33.749,-84.388
QTS,GA,Fayette,128125.0,205000.0,,39.8283,-98.5795
QTS,AZ,Maricopa,108300.0,173280.0,,33.4484,-112.074
QTS,OR,Washington,94924.0,151878.0,,45.5272,-122.936
QTS,TX,Dallas,72500.0,116000.0,,32.7767,-96.797
QTS,VA,Prince William,71696.0,114713.0,1 of 6 facilities,38.7932,-77.4605
QTS,VA,Prince William,71696.0,114713.0,1 of 6 facilities,38.7932,-77.4605
QTS,VA,Prince William,71696.0,114713.0,1 of 6 facilities,38.7932,-77.4605
QTS,VA,Prince William,71696.0,114713.0,1 of 6 facilities,38.7932,-77.4605
QTS,VA,Prince William,71696.0,114713.0,1 of 6 facilities,38.7932,-77.4605
QTS,VA,Prince William,71696.0,114713.0,1 of 6 facilities,38.7932,-77.4605
QTS,FL,Miami-Dade,54900.0,87840.0,,39.8283,-98.5795
QTS,VA,Loudoun,40625.0,65000.0,1 of 2 facilities,39.0438,-77.4874
QTS,VA,Loudoun,40625.0,65000.0,1 of 2 facilities,39.0438,-77.4874
QTS,VA,Loudoun,36039.0,57662.0,1 of 2 facilities,39.0438,-77.4874
QTS,VA,Loudoun,36039.0,57662.0,1 of 2 facilities,39.0438,-77.4874
QTS,IL,Cook,34375.0,55000.0,,41.8781,-87.6298
QTS,CO,Arapahoe,27000.0,43200.0,,39.6433,-104.3005
QTS,TX,Bexar,23000.0,36800.0,,29.4241,-98.4936
QTS,NJ,Middlesex,21250.0,34000.0,,40.4862,-74.4518
QTS,GA,Gwinnett,14860.0,23776.0,,39.8283,-98.5795
QTS,VA,Loudoun,14388.0,23020.0,,39.0438,-77.4874
QTS,GA,Gwinnett,10813.0,17300.0,,39.8283,-98.5795
QTS,TX,Denton,7500.0,12000.0,,39.8283,-98.5795
QTS,CA,Santa Clara,5032.0,8052.0,,37.3541,-121.9552
QTS,VA,Loudoun,5000.0,8000.0,,39.0438,-77.4874
QTS,NJ,Mercer,3438.0,5500.0,,39.8283,-98.5795
QTS,VA,Loudoun,2875.0,4600.0,,39.0438,-77.4874
QTS,NJ,Hudson,938.0,1500.0,,40.7434,-74.0324
QTS,CA,Sacramento,536.0,858.0,,38.5816,-121.4944
QTS,KS,Johnson,149.0,239.0,,39.8283,-98.5795
Quest,CA,Placer,823.0,1316.0,,39.8283,-98.5795
Quinby Wilshire LLC,CA,Los Angeles,141.0,225.0,,34.0522,-118.2437
Rackspace,TX,Tarrant,,,not disclosed,32.7555,-97.3308
Rackspace,CA,Santa Clara,2601.0,4161.0,,37.3541,-121.9552
Rackspace,NJ,Somerset,2000.0,3200.0,,39.8283,-98.5795
Rackspace,NJ,Somerset,1369.0,2190.0,,39.8283,-98.5795
Regulus Cyber,CA,Napa,199.0,319.0,,39.8283,-98.5795
Reliance Industries,OK,Kingfisher,56.0,90.0,,39.8283,-98.5795
Retail Finance International Holdings,OH,Montgomery,188.0,300.0,,39.8283,-98.5795
RiCloud,CA,Santa Clara,2474.0,3958.0,,37.3541,-121.9552
Rosegate LLC,CA,Los Angeles,141.0,225.0,,34.0522,-118.2437
Sabey Data Centers,WA,Grant,52525.0,84040.0,,47.2087,-119.4094
Sabey Data Centers,VA,Loudoun,28173.0,45076.0,,39.0438,-77.4874
Sabey Data Centers,WA,Douglas,13900.0,22240.0,,39.8283,-98.5795
Sabey Data Centers,TX,Williamson,3825.0,6120.0,,39.8283,-98.5795
Sabey Data Centers,WA,Douglas,1875.0,3000.0,,39.8283,-98.5795
Salesforce,CA,San Francisco,611.0,978.0,,37.7749,-122.4194
Salesforce,CA,San Francisco,339.0,542.0,,37.7749,-122.4194
Sansone Group,MD,Montgomery,6438.0,10300.0,,39.8283,-98.5795
ScaleMatrix,CA,San Diego,1875.0,3000.0,,32.7157,-117.1611
Seaboard Marine,TX,Gaines,200.0,319.0,,39.8283,-98.5795
Secured Network Services,NH,Grafton,125.0,200.0,,39.8283,-98.5795
Sentara Healthcare,VA,Virginia Beach,1873.0,2997.0,,39.8283,-98.5795
Sentinel Data Centers,VA,Loudoun,16500.0,26400.0,,39.0438,-77.4874
Serverfarm,TX,Harris,18100.0,28959.0,,29.7604,-95.3698
Serverfarm,IL,Cook,12125.0,19400.0,,41.8781,-87.6298
Serverfarm,WA,Grant,6875.0,11000.0,,47.2087,-119.4094
Serverfarm,TX,Travis,3500.0,5600.0,,30.2672,-97.7431
Showers Development LLC,OR,Washington,5593.0,8948.0,,45.5272,-122.936
SIAA,MD,Prince George's,325.0,520.0,,39.8283,-98.5795
Sidus Group,CO,Denver,843.0,1349.0,,39.7392,-104.9903
Six/Ten,FL,Polk,1195.0,1912.0,,39.8283,-98.5795
Skybox,TX,Williamson,48450.0,77520.0,,39.8283,-98.5795
Skybox,TX,Travis,27200.0,43520.0,,30.2672,-97.7431
Skybox,IL,Cook,22500.0,36000.0,,41.8781,-87.6298
Slater Land Inc,CA,Butte,67.0,107.0,,39.8283,-98.5795
Slater Land Inc,CA,Butte,60.0,97.0,,39.8283,-98.5795
Slater Land Inc,CA,Butte,46.0,73.0,,39.8283,-98.5795
Slater Land Inc,CA,Butte,56.0,90.0,,39.8283,-98.5795
Smithsonian Institution,VA,Fairfax,678.0,1085.0,,38.8462,-77.3064
SMS Datacenter,CA,Orange,456.0,730.0,,33.7175,-117.8311
SOMO village,CA,Sonoma,184.0,295.0,,39.8283,-98.5795
Spectrum,CO,Arapahoe,3825.0,6120.0,,39.6433,-104.3005
Spectrum,CA,Stanislaus,71.0,113.0,,39.8283,-98.5795
Springfield Technology Park,MA,Hampden,100.0,160.0,,39.8283,-98.5795
Square,CA,San Francisco,262.0,419.0,,37.7749,-122.4194
SRI Ten 706 Wilshire LLC,CA,Los Angeles,979.0,1566.0,,34.0522,-118.2437
Stack Infrastructure,AZ,Maricopa,216688.0,346700.0,,33.4484,-112.074
Stack Infrastructure,OR,Washington,45625.0,73000.0,,45.5272,-122.936
Stack Infrastructure,VA,Prince William,32063.0,51300.0,,38.7932,-77.4605
Stack Infrastructure,VA,Loudoun,31900.0,51040.0,1 of 2 facilities,39.0438,-77.4874
Stack Infrastructure,VA,Loudoun,31900.0,51040.0,1 of 2 facilities,39.0438,-77.4874
Stack Infrastructure,CA,Santa Clara,22563.0,36100.0,,37.3541,-121.9552
Stack Infrastructure,IL,Cook,18234.0,29174.0,,41.8781,-87.6298
Stack Infrastructure,VA,Prince William,15985.0,25575.0,,38.7932,-77.4605
Stack Infrastructure,TX,Collin,11463.0,18340.0,,33.1972,-96.6397
Stack Infrastructure,VA,Loudoun,9188.0,14700.0,,39.0438,-77.4874
Stack Infrastructure,OR,Washington,7875.0,12600.0,,45.5272,-122.936
Stack Infrastructure,TX,Collin,3375.0,5400.0,,33.1972,-96.6397
Stack Infrastructure,GA,Fulton,3188.0,5100.0,,33.749,-84.388
Stack Infrastructure,OR,Washington,3188.0,5100.0,,45.5272,-122.936
Stanford University Data Center,CA,San Mateo,1372.0,2195.0,,37.563,-122.3255
State Farm,KS,Johnson,5837.0,9340.0,,39.8283,-98.5795
Stonepeak Infrastructure Partners,CO,Boulder,884.0,1414.0,,39.8283,-98.5795
Stonepeak Infrastructure Partners,CA,San Luis Obispo,75.0,120.0,,39.8283,-98.5795
Stratacache,OH,Montgomery,1200.0,1920.0,,39.8283,-98.5795
Stream Data Centers,AZ,Maricopa,178523.0,285637.0,,33.4484,-112.074
Stream Data Centers,TX,Dallas,21313.0,34100.0,,32.7767,-96.797
Stream Data Centers,IL,Cook,15000.0,24000.0,,41.8781,-87.6298
Stream Data Centers,IL,Cook,7000.0,11200.0,,41.8781,-87.6298
Stream Data Centers,TX,Dallas,3750.0,6000.0,,32.7767,-96.797
SunGard BiTech,CA,Butte,98.0,156.0,,39.8283,-98.5795
Susquehanna International Group,PA,Montgomery,1500.0,2400.0,,39.8283,-98.5795
Sutter Health,CA,Sacramento,1626.0,2601.0,,38.5816,-121.4944
Switch,NV,Washoe,,,not disclosed,39.8283,-98.5795
Switch,MI,Kent,24660.0,39456.0,,39.8283,-98.5795
Switch,GA,Douglas,625.0,1000.0,,33.7468,-84.7452
T-Mobile,WA,Douglas,,,not disclosed,39.8283,-98.5795
T-Mobile,CA,Sacramento,74.0,118.0,,38.5816,-121.4944
T5 Data Centers,CA,Alameda,8714.0,13942.0,,37.7652,-122.2416
T5 Data Centers,GA,Douglas,8125.0,13000.0,,33.7468,-84.7452
T5 Data Centers,IL,Cook,8125.0,13000.0,,41.8781,-87.6298
T5 Data Centers,MN,Hennepin,3375.0,5400.0,,44.9778,-93.265
T5 Data Centers,NY,Westchester,2413.0,3860.0,,41.122,-73.7949
Target,MN,Hennepin,4699.0,7518.0,,44.9778,-93.265
Target,MN,Sherburne,4297.0,6875.0,,39.8283,-98.5795
Tata Communications,NJ,Monmouth,1500.0,2400.0,,39.8283,-98.5795
TD Bank,NJ,Burlington,938.0,1500.0,,39.8283,-98.5795
TD Bank,NJ,Burlington,450.0,720.0,,39.8283,-98.5795
TD Bank,NJ,Burlington,25.0,40.0,,39.8283,-98.5795
Tech Corners,CA,Santa Clara,224.0,358.0,,37.3541,-121.9552
Telecom Center LA LLC,CA,Los Angeles,70.0,112.0,,34.0522,-118.2437
Telehouse America,NY,Richmond,1750.0,2800.0,,39.8283,-98.5795
Telehouse America,NY,New York,1000.0,1600.0,,40.7128,-74.006
Telehouse America,CA,Los Angeles,200.0,320.0,,34.0522,-118.2437
Teleplan International,CA,Placer,32.0,51.0,,39.8283,-98.5795
TGS,CA,Orange,872.0,1396.0,,33.7175,-117.8311
The 3250 Wilshire Blvd Partners,CA,Los Angeles,43.0,69.0,,34.0522,-118.2437
The Aerospace Corporation,VA,Fairfax,,,not disclosed,38.8462,-77.3064
The Meridian Group,VA,Fairfax,2149.0,3438.0,,38.8462,-77.3064
The Swig Company,CA,San Francisco,774.0,1239.0,,37.7749,-122.4194
The Vanguard Group,PA,Philadelphia,1745.0,2792.0,,39.8283,-98.5795
TierPoint,IL,Cook,,,not disclosed,41.8781,-87.6298
TierPoint,PA,Montgomery,4500.0,7200.0,,39.8283,-98.5795
TierPoint,PA,Lehigh,4358.0,6973.0,,39.8283,-98.5795
TierPoint,WA,Spokane,2875.0,4600.0,,39.8283,-98.5795
TierPoint,NY,Westchester,1938.0,3100.0,,41.122,-73.7949
TierPoint,OK,Oklahoma,1840.0,2944.0,,39.8283,-98.5795
TierPoint,MA,Middlesex,1688.0,2700.0,,42.4868,-71.3824
TierPoint,NC,Mecklenberg,1625.0,2600.0,,35.2271,-80.8431
TierPoint,NE,Sarpy,1463.0,2340.0,,41.1175,-96.0422
TierPoint,WA,Spokane,1297.0,2075.0,,39.8283,-98.5795
TierPoint,NE,Sarpy,1188.0,1900.0,,41.1175,-96.0422
TierPoint,PA,Northampton,1090.0,1744.0,,39.8283,-98.5795
TierPoint,TN,Williamson,1089.0,1743.0,,39.8283,-98.5795
TierPoint,NY,Westchester,1000.0,1600.0,,41.122,-73.7949
TierPoint,MA,Suffolk,1000.0,1600.0,,42.3601,-71.0589
TierPoint,PA,Philadelphia,868.0,1388.0,,39.8283,-98.5795
TierPoint,MD,Anne Arundel,625.0,1000.0,,39.8283,-98.5795
TierPoint,MD,Baltimore City,500.0,800.0,,39.8283,-98.5795
TierPoint,PA,Northampton,439.0,702.0,,39.8283,-98.5795
Tonaquint Data Centers,OK,Oklahoma,1710.0,2736.0,,39.8283,-98.5795
Tonaquint Data Centers,UT,Washington,1000.0,1600.0,,39.8283,-98.5795
Toyama Group,CA,Santa Clara,1579.0,2527.0,,37.3541,-121.9552
TPx,CA,Orange,1067.0,1707.0,,33.7175,-117.8311
Travelers Indemnity Company,GA,Gwinnett,1875.0,3000.0,,39.8283,-98.5795
Travelers Indemnity Company,NE,Douglas,501.0,802.0,,41.2565,-95.9345
Tri Counties Bank,CA,Butte,96.0,154.0,,39.8283,-98.5795
Tri Counties Bank,CA,Butte,25.0,40.0,,39.8283,-98.5795
Unisys,VA,Fairfax,313.0,500.0,,38.8462,-77.3064
United Airlines,IL,Cook,1250.0,2000.0,,41.8781,-87.6298
United Health Group,MN,Sherburne,,,not disclosed,39.8283,-98.5795
United Parcel Service,GA,Fulton,2400.0,3840.0,,33.749,-84.388
United Shore Financial Services,MI,Oakland,1883.0,3013.0,,39.8283,-98.5795
University of California,CA,Santa Barbara,144.0,230.0,,39.8283,-98.5795
University of Maryland Medical System,MD,Howard,557.0,891.0,,39.8283,-98.5795
University of Minnesota - Minnesota Supercomputing Institute,MN,Hennepin,,,not disclosed,44.9778,-93.265
unWired Broadband,CA,San Joaquin,94.0,150.0,,39.8283,-98.5795
US Customs and Border Protection,VA,Fairfax,1900.0,3040.0,,38.8462,-77.3064
US Department of Defense,CA,Monterey,3388.0,5420.0,,39.8283,-98.5795
US Earth Resources Observation and Science Center,SD,Minnehaha,912.0,1460.0,,39.8283,-98.5795
US Federal Bureau of Investigation,VA,Fairfax,750.0,1200.0,,38.8462,-77.3064
US Federal Home Loan Mortgage Corporation,VA,Fairfax,3101.0,4961.0,,38.8462,-77.3064
US Federal Home Loan Mortgage Corporation,VA,Fairfax,2000.0,3200.0,,38.8462,-77.3064
US Federal National Mortgage Association,MD,Frederick,3765.0,6024.0,,39.8283,-98.5795
US Federal National Mortgage Association,VA,Fairfax,519.0,830.0,,38.8462,-77.3064
US General Services Administration,CO,Jefferson,2237.0,3579.0,,39.8283,-98.5795
US National Aeronautics and Space Administration,MS,Hancock,5438.0,8700.0,,39.8283,-98.5795
US National Counterterrorism Center,VA,Fairfax,500.0,800.0,,38.8462,-77.3064
US National Oceanic and Atmospheric Association,VA,Accomack,1000.0,1600.0,,39.8283,-98.5795
US National Reconnaissance Office,VA,Fairfax,10139.0,16222.0,,38.8462,-77.3064
US National Security Agency,UT,Utah,45050.0,72080.0,,39.8283,-98.5795
US Navy,CA,Monterey,525.0,840.0,,39.8283,-98.5795
US Navy,CA,Monterey,9.0,14.0,,39.8283,-98.5795
US Postal Service,CA,San Mateo,2603.0,4164.0,,37.563,-122.3255
US Signal,CO,Arapahoe,1119.0,1790.0,,39.6433,-104.3005
Vantage Data Centers,AZ,Maricopa,91200.0,145919.0,,33.4484,-112.074
Vantage Data Centers,VA,Loudoun,83438.0,133500.0,,39.0438,-77.4874
Vantage Data Centers,VA,Loudoun,68063.0,108900.0,,39.0438,-77.4874
Vantage Data Centers,WA,Grant,41125.0,65800.0,,47.2087,-119.4094
Vantage Data Centers,CA,Santa Clara,33210.0,53136.0,,37.3541,-121.9552
Vantage Data Centers,TX,Bexar,24830.0,39727.0,,29.4241,-98.4936
Vantage Data Centers,CA,Santa Clara,23701.0,37921.0,,37.3541,-121.9552
Vantage Data Centers,TX,Bexar,16553.0,26485.0,,29.4241,-98.4936
Vantage Data Centers,VA,Loudoun,15125.0,24200.0,,39.0438,-77.4874
Vantage Data Centers,VA,Loudoun,12793.0,20468.0,,39.0438,-77.4874
Verint,CA,Santa Clara,141.0,225.0,,37.3541,-121.9552
VeriSign,VA,Loudoun,2000.0,3200.0,,39.0438,-77.4874
Verizon,CO,El Paso,7500.0,12000.0,,39.8283,-98.5795
Verizon,VA,Prince William,6000.0,9600.0,,38.7932,-77.4605
Verizon,FL,Hillsborough,5059.0,8094.0,,39.8283,-98.5795
Verizon,CA,San Bernardino,3828.0,6124.0,,39.8283,-98.5795
Verizon,VA,Loudoun,3500.0,5600.0,,39.0438,-77.4874
Verizon,FL,Miami-Dade,2000.0,3200.0,,39.8283,-98.5795
Verizon,NJ,Essex,1888.0,3020.0,,40.7834,-74.2299
Verizon,CA,Alameda,953.0,1525.0,,37.7652,-122.2416
Verizon,VA,Fairfax,875.0,1400.0,,38.8462,-77.3064
Verizon,CA,Alameda,820.0,1311.0,,37.7652,-122.2416
Verizon,CA,San Bernardino,548.0,876.0,,39.8283,-98.5795
Verizon,CA,Los Angeles,410.0,656.0,,34.0522,-118.2437
Verizon,MD,Prince George's,500.0,800.0,,39.8283,-98.5795
Verizon,MA,Middlesex,375.0,600.0,,42.4868,-71.3824
Verizon,CA,Los Angeles,269.0,430.0,,34.0522,-118.2437
Verizon,DC,District of Columbia,275.0,440.0,,39.8283,-98.5795
Verizon,MD,Baltimore City,188.0,300.0,,39.8283,-98.5795
Verizon,MO,St. Louis,250.0,400.0,,39.8283,-98.5795
Verizon,NJ,Middlesex,188.0,300.0,,40.4862,-74.4518
Verizon,NJ,Hudson,188.0,300.0,,40.7434,-74.0324
Verizon,NE,Douglas,88.0,140.0,,41.2565,-95.9345
Verizon,NM,Bernalillo,100.0,159.0,,39.8283,-98.5795
Verizon,CA,Del Norte,15.0,24.0,,39.8283,-98.5795
Visa,VA,Loudoun,11525.0,18440.0,,39.0438,-77.4874
Visa,CO,Douglas,509.0,814.0,,39.8283,-98.5795
Walmart,CO,El Paso,8130.0,13007.0,,39.8283,-98.5795
Walmart,AR,Benton,6442.0,10307.0,,39.8283,-98.5795
Walmart,MO,McDonald,2900.0,4640.0,,39.8283,-98.5795
Williams Communications,CA,Orange,129.0,207.0,,33.7175,-117.8311
Williams Sonoma,CA,Placer,356.0,569.0,,39.8283,-98.5795
Workday,CA,Alameda,60.0,96.0,,37.7652,-122.2416
Woverine Trading,IL,DuPage,548.0,876.0,,41.85,-88.0834
WW Grainger,IL,Lake,1875.0,3000.0,,39.8283,-98.5795
X Energy Corporation,TX,Ward,14720.0,23552.0,,39.8283,-98.5795
Yahoo,NY,Niagara,15059.0,24095.0,,39.8283,-98.5795
Yahoo,WA,Grant,13875.0,22200.0,,47.2087,-119.4094
Yardi Systems,CA,Santa Barbara,140.0,223.0,,39.8283,-98.5795
Yondr,VA,Loudoun,45000.0,72000.0,,39.0438,-77.4874
